1.851064918401071964e+02,8.014682584468951063e+02
2.121164190960867586e+02,1.086982082208216298e+03
1.357706063459430879e+03,4.527585521968722787e+03
2.120527389851834243e+02,9.038682915476459812e+02
4.900297837772488663e+01,1.991627543417947663e+02
2.246954660309106799e+01,1.981168113514056301e+02
1.488508258731652267e+00,6.211666797984052302e+00
2.884592614213638218e+00,2.078500696492652011e+01
3.736690404633813856e+00,2.141756048756709419e+01
1.685976465245792610e+01,1.589455596648005837e+02
4.367409070967869233e+00,2.306585791052114587e+01
1.153793735472928361e+01,6.637954210525417409e+01
2.571176343248356311e+00,1.258397781190739195e+01
4.008799909240934767e+00,1.516820686718453182e+01
6.163297294254663328e+00,6.539209560728357928e+01
7.891987473365087435e-01,2.828545366865850674e+00
2.888307926273882131e+01,3.749006007982792994e+02
7.749882489472190272e+00,9.961828424511841718e+01
9.690304937108276118e-01,3.040680180549713896e+00
1.682923404337845241e+01,1.050620906710531841e+02
3.754854198250370132e+02,2.541430796165925130e+03
9.015072283274781384e+00,4.853988400334060316e+01
1.368443820424613211e+00,6.797498464868679591e+00
3.334499546222880184e+01,1.682342769858800864e+02
8.036954025997173900e+00,4.562997703821780249e+01
1.172493939192774803e+01,1.059043623818292019e+02
8.038917271731698122e+01,3.389711320276994115e+02
3.345149391896546831e+01,1.325150157592689766e+02
4.988690069878624200e+01,1.734239180483216387e+02
7.033868211317665100e+02,2.785369362791143431e+03
2.506629697844050213e+02,1.814486395960060008e+03
2.467201615304506674e+02,1.019794336280768334e+03
3.740163133616645155e+02,2.413364927337610879e+03
2.116545933093000542e+02,1.899182100201315052e+03
2.875757415213168855e+01,1.846606503098711016e+02
1.691358480952625598e+01,1.476328453560575440e+02
1.205414047268010869e+01,5.408566262798564850e+01
3.357079754486516521e+00,1.374507577932136115e+01
2.103588547947168479e+02,1.938151614992519399e+03
7.187358005641478975e+00,2.828023985319833145e+01
1.224713132711507946e+01,1.096368854257493268e+02
7.672396175953716480e+00,3.511250771083658151e+01
8.646104025181629016e-01,3.202114386746934382e+00
1.303070131328064152e+00,7.255309973559599612e+00
5.073969378941199260e+00,2.230118027737729847e+01
4.743352118787059091e+00,3.492886055954040359e+01
1.190678725433113812e+02,1.487506660030518105e+03
5.186492351462248074e+00,2.711329255838776575e+01
1.228763240371979890e+02,1.448082713351682287e+03
5.602538605625790424e+00,4.360117742364427329e+01
9.971736976291238008e+00,8.232746394872093276e+01
8.293407276313212506e+00,6.759942000096614834e+01
1.464401466714073008e+00,6.165154931387966997e+00
1.243937962341163272e+00,4.652838663778551265e+00
9.373372498943461917e-01,2.699365381937271380e+00
8.162408336519019869e+00,3.569391039436013813e+01
6.817945907767197333e+00,5.326211672553560561e+01
1.999249583788580420e+00,7.782235211302295674e+00
1.387377690517248796e+00,4.919706460878801479e+00
1.934405966930690823e+01,9.271729908292721234e+01
5.737352845569708926e+00,3.124214670975891650e+01
1.385750540967713818e+01,1.331135524058903457e+02
1.524113884677745716e+02,1.686198555375344313e+03
1.508276489937446456e+02,1.642369503194947129e+03
9.781219638007003780e+00,6.794966385090130245e+01
1.767933300615096925e+01,1.447734092226246503e+02
1.780876724641454700e+01,8.650383141751215987e+01
1.659428249254347065e+00,6.915686557653023314e+00
2.076685200470079540e+00,8.432851589321110453e+00
1.218258129536361700e+00,5.569167360131411115e+00
5.500809496140516286e-01,2.614803728368173541e+00
4.620655166406664183e-01,1.850067323355303772e+00
8.566015952429003599e-01,4.339117655494477255e+00
9.890191470469538171e-01,3.900514845719441848e+00
1.989435230462723858e+00,8.172452346243698429e+00
2.136928127296636859e+01,2.116614762999558366e+02
7.279244812205029058e-01,3.309892558729487178e+00
7.166067481080448109e-01,3.024166357554953777e+00
8.391054875771913890e-01,3.047564319222896057e+00
7.984483945232865665e+01,6.000678670207121286e+02
1.570445626142008848e+02,1.695540593827450493e+03
1.738580258742103979e+01,8.219789593425055330e+01
1.468554243876098155e+02,1.533821512837839691e+03
8.350909673441304193e+00,3.962310934347148361e+01
6.661051022872175054e+01,5.311085345188103020e+02
2.049850024382736535e+02,1.921568599673912104e+03
5.655879938906654303e+01,4.041767700278911661e+02
1.003204820692600521e+02,8.598289877415618321e+02
1.771461011149504543e+02,1.786956692642560483e+03
1.470079317148480129e+02,1.587935725697212547e+03
4.653175918545027656e+01,2.695469819536403406e+02
1.001200343972108016e+02,6.204276550080421657e+02
2.054173404853463296e+02,1.901931250216123544e+03
7.032176803658427389e+01,4.480414614538840965e+02
2.261474940800622946e+01,1.210869412085704795e+02
2.387445592266768668e-01,7.785864017233705692e-01
3.550689004441384355e+00,4.728780064093860602e+01
6.320618794786567740e+00,4.351836734056783484e+01
3.501486887136285873e+02,1.102465267611940362e+03
1.664302574935629764e+02,6.340953313363540929e+02
6.679737979983664218e+02,2.103832369842402386e+03
4.433921794206622735e+01,2.677033003868048695e+02
2.365796440243138576e+01,2.240572821432042474e+02
2.156463481721039965e+00,2.618074889074210176e+01
1.576078948454687634e+01,2.199589419693915318e+02
5.386246698645685838e-01,2.209046998215908442e+00
3.111275006648047126e-01,1.817205589930320553e+00
4.867101488747681337e+00,6.376633268386564879e+01
8.597777689479814411e-02,5.978779059687022723e-01
2.511067651592013839e-01,1.558434730013703584e+00
1.139124154469475902e+00,1.471000567235416945e+01
2.384798337508691260e-02,6.642821848907214111e-02
2.185130208853943934e+00,2.656928936852984435e+01
4.381164041708208856e+01,4.642900804598087916e+02
2.057558601215986869e+02,1.735538360542205055e+03
9.446720227618774857e+01,5.048037171061573076e+02
1.889059092105788906e+01,1.555080711848075623e+02
1.043064817236951924e+01,5.340811829791980614e+01
1.866328223804290332e+01,1.955401637994414159e+02
1.874560386149459035e+01,1.068176138009144864e+02
5.207802112628998614e-01,1.586853528051358708e+00
3.025434964194542720e-01,1.907969847088055282e+00
3.353975700826933304e-02,7.490891276595909587e-02
4.682413528184780205e+01,6.059938675401120918e+02
5.161160044659238721e-01,4.952652325747239459e+00
1.451532468485588201e-01,8.515066460899982648e-01
1.967005363386538530e+00,2.140627536137793996e+01
7.863834771326196904e-01,4.473911862505492998e+00
1.733853319656647810e-02,5.604872862954265317e-02
1.441580654808284789e+00,2.015672576132944371e+01
8.291515048455633252e-02,4.596339085013631531e-01
6.563945593296264258e-01,4.642614972858888578e+00
2.009256440307748484e-02,9.597682077071323370e-02
1.240188996396850672e-02,4.589875565809454355e-02
2.231918810063680120e-02,1.830330899588019367e-01
2.242572301670560542e+00,2.136951802929053912e+01
1.156470170972679590e+01,1.469432492433078323e+02
1.049345914173638050e+02,6.400717375882155693e+02
2.985991207518439339e+01,1.739658696344446582e+02
2.413961837276285962e+02,1.021624007453507261e+03
2.223828119291294172e+02,1.089271315039145748e+03
2.332926419288259297e+02,1.863220327830655833e+03
2.396104511186206025e+02,1.545310565661470719e+03
8.509583825469168232e+02,1.693659194403257743e+03
3.523150882683612508e+02,1.253091485133305468e+03
3.745244878682179319e+02,2.051021424273248158e+03
7.526302628103298957e+02,3.352457950535850159e+03
1.580912184312254283e+02,8.252080405768135734e+02
1.347179075926850658e+02,1.493687989850315034e+03
2.370589263595997807e+02,2.422855954072628265e+03
3.153630341976419160e+01,1.591917869349001364e+02
2.404813142395205716e+01,1.632463086224799156e+02
1.490750333823284109e+03,4.614674151197862557e+03
4.301032376741081009e+01,3.784147391365942781e+02
1.601795168245207890e+02,1.680266789753581634e+03
5.079412989177074067e+00,2.415394468078415713e+01
4.155193524034906716e+00,3.257579351738991136e+01
1.269432810509116116e+01,8.370765410617934776e+01
1.530028760512740860e+02,1.529321525046131001e+03
2.767585836758609830e+01,2.210135700029652526e+02
6.794671563542330261e+00,3.206612173669474686e+01
3.894791371504670963e+01,2.909652011023741807e+02
2.077600550250155322e+02,1.905847429521717913e+03
1.133363380922876189e+02,6.670467018856397772e+02
4.600093238000493301e+00,2.377089559948199593e+01
4.144984902629639256e-01,2.046796705827958807e+00
5.280554662598090782e-02,1.298615021350839893e-01
4.683301826349932084e-01,2.222893029818511224e+00
1.989301814199193927e+02,1.910981043669135943e+03
1.070057074667833397e-01,5.778703172060403181e-01
1.399130941917609228e+00,9.674958645952685288e+00
2.255459855047531335e+02,1.983794929232502909e+03
9.360890680891678639e-02,5.718993956688642744e-01
2.273174046452362540e-01,9.599755270476754143e-01
2.518605262597911065e-01,1.484917575409262058e+00
4.218932606322570167e-02,3.447865281375628865e-01
8.850241505282774312e-02,3.626077472725015571e-01
3.342748062321653779e-01,1.690015899920680020e+00
6.495532328751346896e+00,8.747624702909448047e+01
1.228856584675210151e+01,1.509370355848486724e+02
8.497397946465371277e+00,5.276524431906624812e+01
7.104841835056341370e-02,6.117252759647765492e-01
5.259252585692470588e-02,1.801432214959773626e-01
3.679437667533890649e-02,1.688633765991358893e-01
1.594794067683046046e-02,4.904327952785215300e-02
7.806812088566285335e-02,3.993955569195107858e-01
2.982769204573427313e+00,4.199556724263914020e+01
5.586621985813746250e+00,4.020085808988810072e+01
2.267944363139220911e+02,2.014366778726082657e+03
1.224131921854711147e-01,6.920575020783018561e-01
4.965596120450165074e+00,6.970965515040616367e+01
1.098784275942269018e+00,7.685329513389780764e+00
1.147976350082579522e+01,1.600007025020387630e+02
2.469061205817209554e+02,1.603710861883868347e+03
6.283176602002330924e+01,4.086175416078926332e+02
5.601960251565616318e+02,1.497744893821262622e+03
4.911805612508894114e+02,1.938575930344096832e+03
1.062757416267797765e+02,7.493873970798533719e+02
1.535005556459416276e+01,9.476699328800376065e+01
1.080116246153495240e+03,2.665318657688222629e+03
1.029542184665928971e+03,2.478223381353236164e+03
2.329207320049751615e+03,6.258363909105150015e+03
1.004674033725521696e+02,6.511877737797442478e+02
1.876974370230894920e+02,1.810655171382308708e+03
1.350778988966662375e+01,6.676951581264347624e+01
1.654600092897345291e+02,1.765402163431386953e+03
8.332525181663440605e+01,5.770946450762760378e+02
7.979631032870065610e+01,5.930144814058362499e+02
1.155502996054694677e+03,2.058267860682886294e+03
1.007091102045919655e+02,4.423296087630952229e+02
1.259673049956850946e+03,5.414492117125976620e+03
9.515582418261342212e+00,4.975016677126750864e+01
2.147496509134435030e+02,1.260866242492405945e+03
2.320049238133579763e+02,8.503108915846627269e+02
9.136593608456795437e+02,4.195394963516496318e+03
1.484213516236003727e+02,1.630611307575781439e+03
1.460588753324761413e+01,1.221247994171387603e+02
1.505643943849981525e+01,1.081180099607257716e+02
1.532826485242354693e+02,7.444770762786914702e+02
1.314213806013695205e+02,7.728365626799460415e+02
1.009361812351387613e+02,9.058315925423394219e+02
2.069044520999211656e+01,1.533805273116571186e+02
6.616401571697139161e+01,5.443830059062499913e+02
2.347008133303583293e+02,1.263400617743397333e+03
6.297341937610416807e+01,3.399588711829244971e+02
9.243141793273919404e+01,7.121871064679874053e+02
1.717156098223029232e+02,1.562948442476056471e+03
6.613360551182817915e+01,5.210189689994750779e+02
1.805401662636491267e+02,1.583929899143507328e+03
1.312376196099585854e+02,1.192310519209764379e+03
2.012672179320226178e+02,8.917023967417396761e+02
3.051919573750868722e+02,2.069126481533163769e+03
1.308269998831139560e+02,9.146152414956499115e+02
1.317676971925832845e+02,9.762606499796581829e+02
9.111644975412509950e+01,5.391634013949823157e+02
8.974156482677986446e+01,6.323126162378829349e+02
1.808698217970972166e+02,7.475014369427377687e+02
1.121569508985922248e+01,1.105426206808278806e+02
2.370606104142330821e+02,1.853171262032703908e+03
1.534699359276401154e+01,8.074397013544880508e+01
3.459453696473966033e+01,3.298731604517753908e+02
1.057501792306610966e+01,5.899291870874910870e+01
8.243665245958526455e+00,6.988133049196454749e+01
2.569696025024839514e+02,1.462355586543639447e+03
8.331653837250257766e+00,5.618277630672533007e+01
1.232542018250000204e+01,8.730548725686261946e+01
1.096168493247370890e+01,7.406952379516246765e+01
9.113600000811045376e+00,8.272352469418689225e+01
8.357011775086242267e+00,5.790602176519450239e+01
1.912277298505714214e+02,2.281597224837097201e+03
8.733129313691921425e+01,5.155896168565392372e+02
9.722367524335578537e+01,5.210444458614148289e+02
8.732363463945075921e+01,6.263477844215741470e+02
5.172311973828129794e+00,2.595629114476219357e+01
6.499424595862527099e+01,3.444745028088615868e+02
2.182750242405819208e+01,1.403978561343776903e+02
8.577721729746313883e+01,3.690154975796533563e+02
7.189700438445115083e+01,3.643183892263352277e+02
1.241605657340883084e+02,1.087015738648050046e+03
1.922081760753831361e+02,1.156776966475626978e+03
4.029690909801353769e+02,2.207483214855303686e+03
3.599905732087149772e+02,2.142620987921442520e+03
6.978026074089960673e+01,3.886827703667456149e+02
1.483637614569378371e+01,8.324633354508119965e+01
1.124943223518006619e+02,5.685054982016554277e+02
1.150506744083727284e+02,1.286687377968936971e+03
1.890208283084134280e+02,1.722296633497800030e+03
2.231253385851340454e+02,1.099783949410288415e+03
4.442196348815198093e+01,3.134805134353451308e+02
1.183588262812257241e+01,7.069052155713602303e+01
4.029500693886623708e+01,1.793108533472600925e+02
7.717840771109454323e+00,5.361874873952049114e+01
1.976006040966138357e+02,1.609422074825784421e+03
7.726617047951051198e+00,5.770501727035548356e+01
1.971051771001062747e+01,1.454395113318298627e+02
9.319348880148750425e+01,6.584962782824170517e+02
9.139342613888045719e+01,8.557594882044536462e+02
4.946725667855177733e+01,2.191254219707304287e+02
1.927022195658440182e+02,1.187761317543840732e+03
1.693087263512613561e+01,1.101122865098511454e+02
8.592337881682132661e+01,7.403463415506776073e+02
9.152527735458644997e+01,5.896235080575910388e+02
9.753742877429377245e+01,5.469954528078164913e+02
5.236745560943207778e+01,2.134473143025830950e+02
8.843874765186828313e+01,6.598028995946212945e+02
1.636478771543916935e+02,9.930996592363145510e+02
2.381527083915893783e+01,1.951291846645477222e+02
5.877493774552531391e+01,3.228738573426587095e+02
2.383726944919341690e+02,1.483454674429415718e+03
1.330940508164272558e+02,8.455131261772115749e+02
9.997707181784109309e+01,8.165850955341622921e+02
4.752486463581620910e+02,2.842129220199669817e+03
3.628926382327329492e+01,1.833887585900898785e+02
1.554064024264502279e+02,1.000736679477940811e+03
1.863313828948524815e+02,1.487890667240552148e+03
1.107500892553482572e+02,7.805440580085455622e+02
3.101456114181228330e+01,1.799790630816119403e+02
1.135613817335806175e+02,1.219886087050661445e+03
1.236227701817951043e+02,1.005477901322760886e+03
5.175143093718251919e+01,4.235838270415947591e+02
1.803390855881905850e+02,1.706490982891157728e+03
1.179022699397309282e+02,1.104076387732119429e+03
1.062445015866721576e+02,6.908310827013291373e+02
3.248365336781038337e+01,1.741914842789074100e+02
2.667638587290335295e+01,1.342930994817323835e+02
7.500773962546722906e+00,3.013847841924971860e+01
1.335310176656278145e+02,7.092537293224079349e+02
1.762508705949927901e+02,1.507413489702294555e+03
4.688371615810286812e+02,1.279257251190380202e+03
1.527351887010026985e+02,1.588726446100374915e+03
1.826099748250356356e+02,1.436359373816116204e+03
7.914590940078396386e+01,6.982447671366978739e+02
7.742502138341450291e+01,5.729252110715076469e+02
1.431026665488003005e+02,1.527608627799567785e+03
3.080682702256872858e+02,2.037883465333108006e+03
8.197680424266239640e+01,3.946678011772726791e+02
1.429330097429796069e+02,1.547101260835166158e+03
6.517674501557988265e+01,4.355865842288769159e+02
1.495819430353691182e+01,1.087417623364973309e+02
1.185170378006363023e+02,1.122595558481042190e+03
1.871727276395773174e+02,1.719338411664164596e+03
1.754326145901461302e+02,1.690059706203807991e+03
2.744501684607767515e+02,1.888449775391769208e+03
1.288370673090158789e+02,9.136994942396793249e+02
1.758965222061772238e+02,1.142711078054144082e+03
2.317767687922163304e+02,1.553231961958745842e+03
1.139168739118541680e+02,5.692205785465398549e+02
1.641429281323945020e+02,1.024217970707396262e+03
2.793702248034719204e+01,1.193105056668798767e+02
1.928984889318306273e+02,1.614649247363942550e+03
1.228857150347586895e+02,5.724719472584728237e+02
8.593061593769948558e+01,6.822199979136692036e+02
1.947757942121355512e+01,1.528094461495202552e+02
3.526897296397435611e+01,1.694651981744243869e+02
5.823077278434062265e+01,3.477079209875756192e+02
1.801434409333421911e+02,1.256722262392911034e+03
6.275158513349693976e+02,3.854787415072366912e+03
1.619555802394079080e+01,1.065523126893236707e+02
4.095251866716872691e+00,2.912329273652139250e+01
2.328974922165934913e+01,1.211402456336413422e+02
1.648669707594417844e+01,1.041484911023702153e+02
2.990611627916002391e+01,2.023819499342243375e+02
3.741270238185914820e+01,1.929805864242553923e+02
2.657745135137305681e+01,1.798439631923004356e+02
2.778872610725292702e+01,1.059447517013695688e+02
1.156360579305261496e+02,1.319602274247969035e+03
4.242228785261787039e+01,4.130881070437362155e+02
1.624685651043327539e+01,1.420461569487599434e+02
1.192319272295529231e+02,7.567928933213836444e+02
1.104154288527419148e+00,4.857273277575080428e+00
7.273684700306681350e+01,5.197893872523981145e+02
1.074085976329665613e+02,9.482003805356406474e+02
7.001740918937433378e+01,4.324760570892035503e+02
9.086221165619176077e+01,4.393697458363045598e+02
1.599683233243368896e+01,9.148552688272984312e+01
1.031086214694305170e+02,7.230263290849516125e+02
2.483399346112424055e+01,1.167896878210314071e+02
4.998969490452827102e+01,2.740398845997882518e+02
9.043830474454833279e+01,7.920092949925240191e+02
5.334374809369770674e+02,2.980326182837623492e+03
1.085349737566503165e+02,8.773781361259873393e+02
7.603458549819417556e+01,3.454428285061641191e+02
1.501007431323469987e+01,8.766653303177392331e+01
2.612478906119318367e+02,1.723936782271387756e+03
4.535597492843891132e+01,2.510213660935025928e+02
9.534556303236128372e+01,4.907311006246320062e+02
2.002715421305954280e+01,1.439434695766991581e+02
3.419042729347959408e+01,1.876325215690977188e+02
1.223102452624512040e+02,1.105757116054670632e+03
1.132823247032068679e+02,9.371306958940923550e+02
2.624716970204282873e+01,1.780664930566396436e+02
8.886622728362077339e+01,3.547048312045736225e+02
1.480316267871483227e+01,7.570091827566238862e+01
7.510641481072575232e+01,5.942019546940643977e+02
2.940859901978765123e+01,1.902622118570916996e+02
6.674695655124473603e+00,3.691356390350630789e+01
5.749088069807250889e+01,4.402251103497961822e+02
4.132868515462399728e+01,2.513933492807538528e+02
4.962020537869629067e+01,2.088967489511158533e+02
1.526142106440504733e+02,1.011067840485625538e+03
2.629876297144981478e+01,1.270870319544665961e+02
1.587826557201088065e+02,1.671008932523710882e+03
1.854694149933222036e+01,8.225153143866769767e+01
2.256681858462338752e+01,1.705044036688751987e+02
1.457828061248920335e+02,9.365746210970341963e+02
1.054944161220821996e+02,1.080579958540547523e+03
3.963930244678633308e+00,4.025710491278324099e+01
1.522505789731927734e+02,8.491118635927917921e+02
6.865079286786843760e+00,4.270212338391235818e+01
2.178109009721835321e+01,1.296578505322946171e+02
2.920565745404718996e+02,1.805268090111627089e+03
1.827144352422245888e+01,1.430313755073174207e+02
2.041606463150081936e+02,1.009668940698216943e+03
4.411015292579717695e+00,3.511197969910856642e+01
9.153836259932256780e+01,4.950510221323756923e+02
1.414021782882243201e+02,9.087306512090558499e+02
7.747423775153386316e+00,4.394599620028784415e+01
1.002552527181828737e+02,6.589776162721504988e+02
1.105945773578860667e+02,8.266243455500967912e+02
2.311594333862580086e+01,1.319936099561590765e+02
5.221918680625190063e+02,3.367823758016002103e+03
2.210881826111367729e+02,1.193837153766990241e+03
1.620980351041480105e+02,1.271972085166609077e+03
7.685724636267741516e+01,4.193702528818716360e+02
8.163183424261974608e+01,5.075548560496065420e+02
6.072715666479096797e+01,3.352977254966418172e+02
1.877779116676320115e+01,1.818314661942383452e+02
7.503072042375535489e+01,6.346324106419873488e+02
3.223392021638333915e+01,1.297893608849280724e+02
1.271381403132465948e+01,9.294695876510267851e+01
1.455617017942068401e+02,1.262283689950776534e+03
1.966739116604563833e+02,1.183758409249529223e+03
1.037875071366786131e+02,9.908506971813487780e+02
9.786551185895065785e+00,5.141150330563493043e+01
1.078827240905807940e+02,6.089345361132371863e+02
1.271162345816644290e+02,1.005302618957898972e+03
1.075080528069477879e+02,9.901804051474887274e+02
1.703377439689088391e+01,1.150974048584459837e+02
1.488605944514639923e+01,6.862198912856354127e+01
8.900119606712303266e+01,6.647444278929021948e+02
1.578950806021084929e+02,9.172600848951050239e+02
1.963672962599845562e+02,9.895388475826889589e+02
1.232727150300249122e+02,7.705097052287894712e+02
2.250605586663913016e+01,1.498292435399592648e+02
9.692510235919865380e+00,6.269063214598029532e+01
1.499472524133982745e+02,8.251113863133930408e+02
2.755831414481598429e+01,2.855555278074983789e+02
1.590746420344056560e+02,1.023670665859513292e+03
9.022632913471139204e+01,4.667833839141874819e+02
7.383103046372299616e+01,5.385338506462007899e+02
2.566303692734839359e+01,1.383152336891452592e+02
5.193633608100294907e+01,3.464403792108712992e+02
1.634781732992982768e+02,1.650839400687831812e+03
5.707541362654203532e+00,5.828821703350511996e+01
4.873324519997102477e+00,3.743127303950056728e+01
2.411680951428031250e+01,2.960561232039566448e+02
1.888582984651418144e+02,1.797034445427195124e+03
4.698483773853787397e+02,2.506587186271260180e+03
2.911321351574753180e+02,1.794133359449108866e+03
1.182140937857107872e+02,6.950124779200707508e+02
5.420534954310971898e+01,3.428465428295844504e+02
8.156109875424637323e+01,4.512422436258658536e+02
8.164162330424336744e+01,5.239318389118337791e+02
1.117681068552101067e+02,4.541266454595498772e+02
1.128919965280668549e+02,8.790878562310288089e+02
4.792607019076265118e+01,2.886459569838846733e+02
4.160649182276465297e+01,2.277880050982808768e+02
2.109478120856170236e+01,1.605168241237537643e+02
5.382273163015305784e+01,4.131292079496200245e+02
3.772201250924808846e+01,2.600273537538954542e+02
9.468657807322562903e+00,4.777406414216460462e+01
3.245154657979087975e+00,1.296712708468226971e+01
9.386987886258616243e+01,7.818717148051188133e+02
1.392793465353179450e+01,7.326451515310904483e+01
3.127122180590608380e+01,2.701299496035499601e+02
1.146861002740626958e+02,7.184128368538821405e+02
2.903925282520063433e+00,1.157504284002952488e+01
5.045466717223062858e+01,3.067210909692113319e+02
3.387089478319681035e+01,2.086254859133644288e+02
9.286690055028714141e+01,5.282500900758687976e+02
1.209963328079581757e+01,5.605073461959867842e+01
6.510360127347547632e+01,4.872524897357709506e+02
8.843321889975628380e+01,3.283152177399658740e+02
5.408186090506037402e+01,2.905414748573318207e+02
3.070497751351558691e+01,1.743133110122547293e+02
7.997416957646862556e+00,3.538116681212508041e+01
8.176700809567596195e+01,4.203193267946761580e+02
8.954000688754574000e+00,6.736380236293648238e+01
8.187001275837167213e+01,4.045131145199842990e+02
2.371477270672935589e+01,1.161377355296728666e+02
7.359975646179020714e+01,3.807658533347103571e+02
3.155231994106386040e+01,2.159415734013617225e+02
9.391579518440470054e+01,5.889052996147768226e+02
4.139586560336175580e+01,2.504695017376815827e+02
1.364194366139310510e+01,8.415706642033156015e+01
6.887505946818383507e+01,5.810464160743663342e+02
3.730357642072738855e+01,1.880106192064590687e+02
2.751406198619638133e+01,1.293018416012646128e+02
8.509320953063210879e+01,4.888628043309522013e+02
1.201278619526199662e+02,7.680366588435826998e+02
1.369333370383299098e+02,9.448852385170617936e+02
8.136750018050226174e+01,5.162567335643287834e+02
1.009415293233536488e+02,5.726703041788169912e+02
2.498733457306321881e+01,1.468940053262695358e+02
2.081917575553417876e+01,1.184324466864528063e+02
1.326733135712359797e+02,1.170785555474186367e+03
1.036040570141936001e+02,5.453839208389492796e+02
1.038057092032394166e+02,8.027464749482828665e+02
9.113085950314259165e+00,6.500539988212065623e+01
6.677316525323679741e+01,5.162236592986135975e+02
9.675097231937765940e+00,6.734056874478190480e+01
2.476499751300412200e+01,1.469649049744524234e+02
2.671474591956460927e+02,1.546770338782484714e+03
1.378853857794952091e+02,1.581765239092630509e+03
8.704067324691839858e+00,4.537576779912259184e+01
5.782046335431454409e+00,2.651964893562122327e+01
3.183706988965029794e+00,1.310410513177313518e+01
2.154522544072794421e+00,1.080959171364732185e+01
1.024760683727777177e+01,6.586940713814452408e+01
1.864117766044918767e+01,1.037420791370970079e+02
2.454158169839598003e+01,1.932193861825176953e+02
5.321511062026701211e+01,2.834088804064813303e+02
3.607245368556401388e+01,2.146700414895927906e+02
1.161516227472855256e+01,6.650279420411730769e+01
5.772033882955128981e+00,2.940255338350458203e+01
2.505120371342853591e+00,1.287184742752083544e+01
4.786180754495371836e+00,3.569350141301865875e+01
2.620060746557590292e+01,1.616102577506785849e+02
5.911238029703647534e+00,3.022823491112238870e+01
4.513662401133977653e+00,2.483187145561266362e+01
2.791362428632137238e+00,1.916007275877114324e+01
5.416797442318316058e+01,2.565758433042624915e+02
1.026700412367498139e+01,4.793011322692878196e+01
3.212963752936841111e+00,1.986103378861344737e+01
